date,channel,impression,clicks,spend,attributed_revenue,ctr,cpc,cpm,roas,spend_7d,revenue_7d
2025-07-10,Google,1956084,81186,12575.11,40044.33,0.04150435257381585,0.15489259231887273,6.428716762674814,3.184411905740785,15656.655714285715,47349.77428571428
2025-07-11,Google,2129435,86964,12820.15,40492.45,0.040839001894868825,0.14741904696196126,6.0204467382192925,3.1585004855637413,14989.72857142857,45463.154285714285
2025-07-12,Google,1873949,79761,11643.8,33516.03,0.04256305801278477,0.14598362608292273,6.213509545884119,2.8784443223002802,14540.472857142857,44124.96428571428
2025-07-13,Google,1874869,80222,12412.5,38499.84,0.04278805612552131,0.15472688289995262,6.620462549650136,3.101699093655589,14634.104285714286,44590.90857142857
2025-07-14,Google,2050862,92397,16004.14,48624.380000000005,0.045052763179580096,0.17321060207582498,7.803616235514627,3.0382376060194427,14157.419999999998,43149.57857142857
2025-07-15,Google,1898287,82350,13287.130000000001,38033.76,0.043381216854985576,0.16134948391013967,6.9995369509457745,2.862451108704438,13967.337142857143,42437.59714285714
2025-07-16,Google,1931654,83173,13415.82,42842.17,0.04305791824001607,0.16130018154930084,6.945250029249545,3.1934067392078904,13165.521428571428,40293.27999999999
2025-07-17,Google,2187586,91090,11586.85,36572.13,0.041639505829713666,0.12720221758700187,5.296637480766471,3.1563479289021603,13024.341428571428,39797.25142857143
2025-07-18,Google,1682464,67484,11306.27,32844.75,0.04011021929741142,0.1675400094837295,6.720066521482778,2.9050031531176947,12808.072857142859,38704.72285714286
2025-07-19,Google,1462529,63137,10143.73,31839.61,0.04316974227519591,0.1606622107480558,6.93574623135678,3.1388463612497572,12593.777142857143,38465.23428571429
2025-07-20,Google,1954807,83660,13674.39,44067.72,0.04279706385336251,0.1634519483624193,6.99526347102297,3.2226461290046577,12774.047142857144,39260.64571428572
2025-07-21,Google,1955419,84433,11727.03,34633.7,0.04317898107771276,0.13889154714388924,5.997195485980242,2.953322367214887,12163.031428571428,37261.97714285714
2025-07-22,Google,1628947,67408,12243.45,35870.01,0.04138133407655375,0.18163200213624497,7.516174559393277,2.9297305906423436,12013.934285714286,36952.87
2025-07-23,Google,1864082,76186,14130.61,45597.93,0.040870519644522076,0.18547515291523378,7.580465880792798,3.2268904173280557,12116.047142857144,37346.549999999996
2025-07-24,Google,1744942,75651,10346.03,31629.6,0.043354449603482524,0.13675998995386712,5.929154092227707,3.0571726546317763,11938.787142857143,36640.474285714285
2025-07-25,Google,1484740,59116,9043.93,26500.05,0.03981572531217587,0.15298616279856553,6.091255034551504,2.930147623875903,11615.595714285713,35734.088571428576
2025-07-26,Google,2162961,88703,13818.11,43613.04,0.04100998584810359,0.155779511403222,6.388515558070626,3.1562232461602924,12140.507142857143,37416.00714285714
2025-07-27,Google,2204166,92606,14803.539999999999,44591.380000000005,0.04201407697968302,0.15985508498369436,6.716163846098705,3.0122105928717056,12301.814285714285,37490.815714285716
2025-07-28,Google,1926328,80970,10334.529999999999,33888.26,0.04203334011653259,0.12763406199827096,5.36488593842793,3.27912928793085,12102.885714285714,37384.32428571428
2025-07-29,Google,2552896,100877,13776.22,41454.03,0.03951473150492617,0.13656452907996866,5.396310699691644,3.0091004644234776,12321.852857142858,38182.041428571436
2025-07-30,Google,2787427,103503,16233.23,46623.700000000004,0.03713209350415275,0.15683825589596437,5.823732782957186,2.8721147916958,12622.227142857142,38328.58000000001
2025-07-31,Google,1957089,83750,12695.06,39192.92,0.04279314839539745,0.15158280597014925,6.486705510071335,3.087257563178118,12957.802857142859,39409.05428571429
2025-08-01,Google,2514215,106730,15003.439999999999,49191.119999999995,0.04245062574203081,0.1405737843155626,5.96744510712091,3.27865609486891,13809.161428571428,42650.635714285716
2025-08-02,Google,1848330,73331,13443.39,38593.28,0.03967419237906651,0.1833247876068784,7.273262891366802,2.8707997015633704,13755.63,41933.52714285714
2025-08-03,Google,2381422,99802,16892.510000000002,49576.8,0.041908573952873535,0.16926023526582637,7.093455086918658,2.934839168365151,14054.054285714286,42645.729999999996
2025-08-04,Google,2004196,82957,12878.33,38206.73,0.04139166029669753,0.1552410284846366,6.425683915146023,2.966745688299648,14417.454285714286,43262.654285714285
2025-08-05,Google,2175546,88132,12555.55,38635.35,0.0405102902903455,0.14246301003040893,5.771217891968269,3.0771531314836866,14243.072857142859,42859.985714285714
2025-08-06,Google,2356034,102010,15327.16,47043.159999999996,0.04329733781430998,0.15025154396627782,6.505491856229579,3.069267887853979,14113.634285714284,42919.90857142857
2025-08-07,Google,2561678,108848,15094.17,45719.02,0.042490898543845086,0.13867200132294577,5.89229793908524,3.028919112478526,14456.364285714284,43852.20857142857
2025-08-08,Google,2848294,117837,19077.16,57651.71,0.04137108037302329,0.16189448135984452,6.697749600287049,3.0220279119114166,15038.324285714287,45060.864285714284
2025-08-09,Google,2644718,114677,14241.63,44477.4,0.043360766629939373,0.12418907017100203,5.3849332896739845,3.123055436772336,15152.358571428573,45901.45285714285
2025-08-10,Google,2646302,104264,16759.25,49299.99,0.03939988708771713,0.16073860584669686,6.333082920996923,2.9416584871041365,15133.32142857143,45861.90857142857
2025-08-11,Google,2243747,92924,14901.02,46655.56,0.04141465147362871,0.1603570659894107,6.6411319992851245,3.1310312985285567,15422.277142857143,47068.88428571429
2025-08-12,Google,2289787,95917,13295.619999999999,37862.78,0.04188904906875618,0.1386158866520012,5.806487677674823,2.8477633987734308,15528.001428571428,46958.51714285714
2025-08-13,Google,2132541,90143,14619.19,43946.729999999996,0.0422702306778627,0.16217776200037717,6.855291410575459,3.006098833109084,15426.862857142858,46516.17
2025-08-14,Google,2022396,83124,10537.73,33388.12,0.04110174268540879,0.1267712092777056,5.210517623650364,3.1684357067413953,14775.942857142856,44754.612857142856
2025-08-15,Google,1678996,66928,9082.28,25499.46,0.03986191747925546,0.13570224719101123,5.409351779277616,2.8076055792157915,13348.102857142858,40161.434285714284
2025-08-16,Google,2405929,95850,16214.8,48044.82,0.03983908087063251,0.16916849243609805,6.739517250924695,2.96302267064657,13629.984285714285,40671.06571428571
2025-08-17,Google,2242408,96633,16946.43,56723.08,0.043093406730621724,0.17536897333209153,7.557246495731374,3.347199380636512,13656.724285714286,41731.50714285714
2025-08-18,Google,1928365,76836,10404.14,33216.71,0.039845153796091506,0.13540710083814878,5.395316757978909,3.1926435053738222,13014.312857142857,39811.67142857143
2025-08-19,Google,1712526,68713,11122.48,38125.55,0.04012377038363213,0.1618686420328031,6.494780225234536,3.427792183038316,12703.864285714286,39849.21000000001
2025-08-20,Google,1531860,63011,10790.98,33861.61,0.04113365451150888,0.17125549507228896,7.044364367500947,3.1379550328144434,12156.977142857142,38408.47857142857
2025-08-21,Google,1656301,71731,10501.51,31373.47,0.04330794946087698,0.14640127699321076,6.340339105029822,2.987519889996772,12151.802857142857,38120.67142857143
2025-08-22,Google,1899886,78020,11188.08,35943.11,0.04106562183204677,0.14340015380671622,5.88881648688395,3.2126254013199764,12452.631428571429,39612.62142857143
2025-08-23,Google,1931683,83544,14331.2,42449.700000000004,0.04324933231798385,0.17154074499664848,7.419022686434576,2.9620478396784637,12183.545714285716,38813.31857142857
2025-08-24,Google,2391638,99421,16389.41,47170.06,0.041570254361236944,0.1648485732390541,6.852797120634477,2.8780816393024518,12103.971428571429,37448.60142857143
2025-08-25,Google,2175119,91624,13864.6,40957.94,0.04212367231402052,0.15132061468610844,6.374179987393793,2.954137876318105,12598.322857142859,38554.491428571426
2025-08-26,Google,2291469,97219,15748.96,45079.94,0.04242649584175042,0.161994671823409,6.872866270501587,2.862407422458372,13259.24857142857,39547.97571428572
2025-08-27,Google,1741260,73567,12715.19,38760.83,0.0422492907434846,0.17283822909728547,7.302292592720214,3.048387794441137,13534.135714285714,40247.864285714284
2025-08-28,Google,2145375,91045,13915.619999999999,42859.75,0.04243780224902406,0.15284331923773956,6.486334556895646,3.0799741585355163,14021.865714285714,41888.76142857143
2025-08-29,Google,1986055,82561,11075.369999999999,35525.4,0.04157034926021686,0.13414772107895978,5.576567617714513,3.2076038994634044,14005.764285714287,41829.08857142857
2025-08-30,Google,2040779,83832,14053.24,43779.04,0.041078431324508925,0.16763574768584788,6.8862135488458085,3.115227520486379,13966.055714285712,42018.99428571429
2025-08-31,Google,1959012,81327,12817.47,40099.86,0.04151429394000649,0.1576041167140064,6.542823627420352,3.128531605691295,13455.778571428571,41008.96571428572
2025-09-01,Google,2231394,97146,11399.76,34218.55,0.043536013810201155,0.11734667407819159,5.108806423249323,3.0016903864642765,13103.658571428572,40046.19571428571
2025-09-02,Google,2690124,105825,19728.61,59329.81,0.039338335333241145,0.18642674226317033,7.333717702232313,3.007298030626587,13672.180000000002,42081.89142857143
2025-09-03,Google,2563623,110418,18377.21,54801.73,0.04307107558326634,0.1664330996757775,7.168452615692713,2.982048417578077,14481.039999999999,44373.44857142858
2025-09-04,Google,2046818,83687,15055.07,45240.95,0.04088639048513351,0.1798973556227371,7.355353529234158,3.0050308633569953,14643.818571428574,44713.619999999995
2025-09-05,Google,1979673,79390,14065.79,41191.43,0.04010258259823719,0.1771733215770248,7.105107762746676,2.9284832206367364,15071.021428571428,45523.05285714286
2025-09-06,Google,2059487,82724,12625.88,39103.71,0.04016728437712887,0.15262656544654513,6.130594657795849,3.0971076867513396,14867.112857142858,44855.148571428566
2025-09-07,Google,2193312,85786,14741.05,46209.81,0.039112538480617444,0.17183514792623505,6.720908835587458,3.134770589612002,15141.91,45727.99857142857
2025-09-08,Google,2136741,86427,17078.07,56713.75,0.040448046815220004,0.19760109687944738,7.992578417318711,3.3208524148220495,15953.097142857141,48941.59857142857
2025-09-09,Google,2644125,110779,14439.6,44599.96,0.04189627948754314,0.13034600420657344,5.461012622323075,3.0887254494584337,15197.524285714288,46837.33428571429
2025-09-10,Google,2059288,86317,11300.8,34186.57,0.04191594376308705,0.13092206633687453,5.4877219699235855,3.0251460073623107,14186.608571428571,43892.311428571425
2025-09-11,Google,1920235,83578,13380.92,41316.6,0.043524881069244126,0.16010098351240756,6.968376266446555,3.087724909796935,13947.444285714288,43331.689999999995
2025-09-12,Google,2286187,94815,15182.4,49050.15,0.04147298536821353,0.1601265622528081,6.6409265733730445,3.230724391400569,14106.960000000001,44454.364285714284
2025-05-16,TikTok,1432113,22237,11997.119999999999,33083.74,0.015527406007766148,0.5395116247695282,8.377216043706047,2.757640166973407,11997.119999999999,33083.74
2025-05-17,TikTok,1462304,22458,11222.08,32161.149999999998,0.015357955664485634,0.4996918692670763,7.67424557410771,2.865881369585674,11609.599999999999,32622.445
2025-05-18,TikTok,1689160,25233,13274.73,36594.92,0.014938194131994601,0.5260860777553203,7.858775959648582,2.756735541890494,12164.643333333333,33946.60333333333
2025-05-19,TikTok,1487766,23141,11556.3,31943.61,0.015554193334166798,0.4993863705112138,7.767552155379273,2.7641727888684096,12012.557499999999,33445.854999999996
2025-05-20,TikTok,1321766,18956,10250.380000000001,28846.97,0.014341418980364149,0.5407459379615953,7.755064058237239,2.814234204000242,11660.122,32526.078
2025-05-21,TikTok,1545500,22756,11606.07,32778.01,0.014724037528307992,0.5100224116716471,7.509589129731478,2.824212674919245,11651.113333333333,32568.066666666666
2025-05-22,TikTok,1394802,20474,10031.68,28759.68,0.014678785949546962,0.489971671388102,7.192189285647712,2.8668857060831288,11419.765714285715,32024.01142857143
2025-05-23,TikTok,1235730,17952,9246.03,26594.03,0.01452744531572431,0.5150417780748664,7.482241266296035,2.8762647319984898,11026.752857142857,31096.91
2025-05-24,TikTok,1312123,19457,9958.19,26860.3,0.014828640302776492,0.5118050059104693,7.589372337806745,2.697307442416744,10846.197142857143,30339.645714285718
2025-05-25,TikTok,1228294,18770,11440.78,31566.91,0.015281357720545733,0.6095247735748536,9.314366104531977,2.759157155368777,10584.204285714284,29621.358571428573
2025-05-26,TikTok,1272066,19509,8944.52,25378.670000000002,0.015336468390791044,0.4584817263826952,7.0314905044235125,2.8373428646813914,10211.092857142858,28683.510000000002
2025-05-27,TikTok,1293611,19181,9171.33,25628.67,0.014827486779255897,0.4781466034096241,7.089712440602314,2.7944333046570127,10056.942857142858,28223.752857142856
2025-05-28,TikTok,1380454,20748,11276.07,30980.0,0.015029838009814162,0.5434774436090225,8.16837793943152,2.747411110431205,10009.800000000001,27966.894285714287
2025-05-29,TikTok,1398315,20832,11936.75,33013.47,0.014897930723763959,0.5730006720430108,8.536524316766966,2.765700043981821,10281.952857142856,28574.578571428574
2025-05-30,TikTok,1294821,20018,11223.81,30421.31,0.015460052007188639,0.560685882705565,8.668232906324503,2.710426316910212,10564.492857142857,29121.33285714286
2025-05-31,TikTok,1367170,21085,10986.25,31537.89,0.015422368834892515,0.521045767133033,8.03576000058515,2.870669245647969,10711.358571428571,29789.56
2025-06-01,TikTok,1529877,24316,11330.96,33275.68,0.015894088217549514,0.46598782694522123,7.406451629771544,2.9367043922138993,10695.67,30033.670000000002
2025-06-02,TikTok,1599696,23795,11786.550000000001,33248.4,0.014874701193226713,0.4953372557259929,7.367993668797072,2.820876337859679,11101.674285714285,31157.917142857146
2025-06-03,TikTok,1899100,28321,16141.08,43975.7,0.014912853456900637,0.5699332650683239,8.49933126217682,2.7244583385993995,12097.352857142858,33778.92142857143
2025-06-04,TikTok,1679443,26453,13785.98,39014.29,0.015751055558301176,0.5211499640872491,8.208662038544922,2.82999757724877,12455.91142857143,34926.677142857145
2025-06-05,TikTok,1632773,24671,14258.560000000001,41430.11,0.015109877490624845,0.5779481982894897,8.732726472081547,2.9056307228780462,12787.598571428573,36129.05428571429
2025-06-06,TikTok,1463636,22109,12749.84,36654.36,0.01510553170323769,0.5766809896422271,8.711072971695149,2.8748878417297785,13005.602857142858,37019.49
2025-06-07,TikTok,1242993,18515,10125.51,29485.61,0.014895498204736471,0.5468814474750202,8.146071619067847,2.9120123332059324,12882.640000000001,36726.30714285714
2025-06-08,TikTok,1642063,24882,10991.53,31779.57,0.01515288999264949,0.4417462422634837,6.693732213684859,2.8912781023206047,12834.15,36512.577142857146
2025-06-09,TikTok,1762025,26910,15541.65,46273.61,0.015272201018714264,0.5775418060200669,8.82033455824974,2.977393648679516,13370.592857142856,38373.32142857143
2025-06-10,TikTok,1459745,21530,11286.08,30626.829999999998,0.014749151392880263,0.5242025081281932,7.731542152910269,2.713681809804644,12677.02142857143,36466.340000000004
2025-06-11,TikTok,1887816,27356,14669.86,41314.37,0.01449081902049776,0.5362574937856412,7.7708102908334284,2.8162756836125227,12803.289999999999,36794.92285714286
2025-06-12,TikTok,1441919,22237,12366.92,32735.22,0.015421809408156769,0.556141565858704,8.576709232626799,2.6469986059584762,12533.055714285714,35552.79571428571
2025-06-13,TikTok,1727674,26089,13108.62,37794.01,0.015100649775362712,0.5024577408103033,7.587438370896361,2.8831417799890455,12584.310000000001,35715.60285714286
2025-06-14,TikTok,1498004,22754,10599.26,30058.26,0.015189545555285566,0.4658196361079371,7.075588583208056,2.8358828823899023,12651.988571428572,35797.409999999996
2025-06-15,TikTok,1439541,22060,11391.62,30806.76,0.01532432907433689,0.5163925657298277,7.913369608785023,2.7043352920831274,12709.144285714285,35658.43714285714
2025-06-16,TikTok,1391870,21489,10596.72,30439.29,0.015438941855201994,0.49312299315929076,7.613297218849461,2.8725199873168306,12002.725714285714,33396.391428571435
2025-06-17,TikTok,1265864,19447,10033.23,28175.25,0.015362629792773948,0.5159268781817247,7.925993629647419,2.808193373420125,11823.747142857143,33046.165714285715
2025-06-18,TikTok,1436919,21022,10642.17,29126.26,0.014629913029196496,0.5062396536961279,7.406242105504903,2.7368722732299897,11248.362857142858,31305.007142857143
2025-06-19,TikTok,1210604,17705,10278.23,28628.43,0.01462493102616545,0.5805269697825473,8.490166891898589,2.7853463096272413,10949.978571428572,30718.32285714286
2025-06-20,TikTok,1185619,17412,10418.17,28465.49,0.014685999465258233,0.5983327590167701,8.787114578966767,2.732292715515297,10565.628571428571,29385.67714285714
2025-06-21,TikTok,1256031,19137,9945.17,27351.86,0.01523608891818753,0.5196828133981293,7.917933554187755,2.7502657068707723,10472.187142857143,28999.048571428575
2025-06-22,TikTok,1312919,20016,9335.960000000001,27163.47,0.015245418795828226,0.46642486011191053,7.110842329191673,2.909552954382838,10178.52142857143,28478.57857142857
2025-06-23,TikTok,1629899,24932,15179.230000000001,41478.12,0.015296653350913155,0.6088252045563934,9.312988105397944,2.7325575803252207,10833.165714285715,30055.554285714286
2025-06-24,TikTok,1505915,23051,11992.62,34571.43,0.01530697283711232,0.5202646306017092,7.963676568730639,2.8827253761063054,11113.078571428572,30969.294285714284
2025-06-25,TikTok,1080890,16050,8081.62,22469.68,0.014848874538574693,0.5035277258566978,7.476820027939938,2.780343544982318,10747.285714285716,30018.354285714286
2025-06-26,TikTok,1276814,18938,9802.369999999999,27582.26,0.01483223084959908,0.5176032315978455,7.677210619557742,2.813835837659668,10679.305714285714,29868.90142857143
2025-06-27,TikTok,1264359,19205,11945.550000000001,32975.26,0.015189515003254614,0.6220020827909399,9.4479099686086,2.760463938454069,10897.502857142857,30513.15428571429
2025-06-28,TikTok,1809910,27333,12694.98,38506.369999999995,0.015101855893386964,0.4644561519042915,7.014149874855656,3.0331965863672092,11290.332857142857,32106.655714285716
2025-06-29,TikTok,1367842,20542,9595.75,26933.43,0.015017816385225778,0.4671283224612988,7.015247375062325,2.8068082223901207,11327.445714285714,32073.792857142857
2025-06-30,TikTok,1598160,24422,13590.65,41092.24,0.015281323522050357,0.5564920972893292,8.503935776142564,3.0235669375636927,11100.505714285715,32018.66714285714
2025-07-01,TikTok,1438124,21571,11725.470000000001,33575.58,0.014999401998714993,0.5435756339529925,8.153309450367285,2.8634741293952395,11062.34142857143,31876.402857142857
2025-07-02,TikTok,1588600,23083,10500.02,28829.26,0.014530404129422133,0.4548810813152537,6.609605942339167,2.7456385797360383,11407.827142857142,32784.91428571429
2025-07-03,TikTok,1732403,25618,14076.66,39714.45,0.014787552318946573,0.549483175891951,8.125511211883147,2.821297807860671,12018.44,34518.08428571428
2025-07-04,TikTok,1364363,20440,9890.59,26587.54,0.014981350271152178,0.48388405088062625,7.249236456866685,2.688165215624144,11724.874285714284,33605.55285714285
2025-07-05,TikTok,1562762,23686,11148.25,32691.0,0.01515649855832174,0.4706683272819387,7.133683823896409,2.9323884914672704,11503.912857142857,32774.78571428572
2025-07-06,TikTok,1743805,25383,13325.52,36171.13,0.014556100022651616,0.5249781349722256,7.641634242360815,2.7144254032863255,12036.737142857144,34094.45714285714
2025-07-07,TikTok,1405878,20475,13018.58,37073.29,0.01456385262448093,0.635828083028083,9.260106495727225,2.8477214872897045,11955.01285714286,33520.32142857143
2025-07-08,TikTok,1682569,25345,15477.46,44921.51,0.015063275265382876,0.6106711382915763,9.198707452710707,2.9023825614797265,12491.011428571426,35141.16857142857
2025-07-09,TikTok,1563164,23457,12996.57,37352.54,0.015006103006466372,0.5540593426269343,8.314271567154822,2.8740306096146906,12847.66142857143,36358.78
2025-07-10,TikTok,1431939,20830,11448.98,32976.84,0.01454670904277347,0.5496389822371579,7.995438353170072,2.880329950790376,12472.278571428571,35396.264285714286
2025-07-11,TikTok,1388343,20651,11460.52,31256.16,0.01487456629953837,0.5549619873129631,8.25481887401024,2.727289861193035,12696.554285714286,36063.21
2025-07-12,TikTok,1640271,24925,14384.43,36143.34,0.015195659741591481,0.5771085255767302,8.769544788635537,2.512670992176958,13158.865714285714,36556.40142857143
2025-07-13,TikTok,1530705,22595,12727.27,35748.99,0.014761172139635004,0.563278158884709,8.314645865793866,2.808849816182103,13073.401428571427,36496.095714285715
2025-07-14,TikTok,1671695,26045,13786.76,40391.25,0.015579995154618515,0.5293438279900173,8.247174275211686,2.929713000008704,13183.141428571427,36970.09
2025-07-15,TikTok,1164489,17217,10333.560000000001,28116.6,0.014785025878303703,0.6001951559505141,8.873900912760877,2.7209016060292868,12448.298571428573,34569.38857142857
2025-07-16,TikTok,1485926,22491,12283.32,35847.28,0.015136016194615345,0.5461437908496732,8.26644126288927,2.9183706033873578,12346.405714285715,34354.35142857143
2025-07-17,TikTok,1554938,22394,12016.52,35596.16,0.014401860395719958,0.5365955166562473,7.727973719852495,2.962268610213273,12427.482857142857,34728.54
2025-07-18,TikTok,1436007,21623,11981.77,33760.6,0.015057726041725424,0.5541215372520002,8.343810301760367,2.8176638343082865,12501.947142857143,35086.317142857144
2025-07-19,TikTok,1442343,20522,9296.41,25918.33,0.014228238359391628,0.45299727122112854,6.445353151088194,2.787993429721796,11775.087142857144,33625.60142857143
2025-07-20,TikTok,1179992,16920,10689.41,31478.86,0.014339080264950949,0.6317618203309693,9.058883450057289,2.9448641225287457,11483.964285714286,33015.58285714286
2025-07-21,TikTok,1513163,22708,13100.2,36183.91,0.015006975454726292,0.5768980095120663,8.657494268628033,2.762088365063129,11385.884285714286,32414.53428571429
2025-07-22,TikTok,1100616,16262,8777.25,25759.25,0.0147753621608263,0.5397398843930635,7.974852264550034,2.9347745592298273,11163.554285714286,32077.77
2025-07-23,TikTok,1701017,26030,14197.849999999999,39337.83,0.01530261014440185,0.5454417979254705,8.346683190115089,2.7706892240726595,11437.058571428572,32576.420000000002
2025-07-24,TikTok,1226688,18741,9472.53,25924.73,0.015277723430896855,0.5054442132223468,7.722036899358272,2.73683271523025,11073.631428571429,31194.787142857145
2025-07-25,TikTok,1597281,24964,14641.779999999999,43744.5,0.015629059633214194,0.586515782727127,9.166690144063567,2.9876490426710416,11453.632857142857,32621.058571428573
2025-07-26,TikTok,1555648,23187,11800.78,33912.36,0.014905042786028716,0.5089394919566999,7.585764903114329,2.873738854550292,11811.399999999998,33763.06285714286
2025-07-27,TikTok,1566799,22858,14056.78,39454.67,0.014588980462714106,0.6149610639601015,8.9716549474438,2.806807106606207,12292.452857142856,34902.46428571428
2025-07-28,TikTok,1507242,23090,12876.519999999999,37973.020000000004,0.015319371408174666,0.5576665223040277,8.543100577080521,2.949012621422559,12260.498571428572,35158.05142857142
2025-07-29,TikTok,1362162,20428,12767.76,36289.81,0.014996747817073153,0.6250127276287448,9.373158258709317,2.842300450509721,12830.571428571426,36662.41714285714
2025-07-30,TikTok,1598117,24046,14315.619999999999,40563.28,0.015046457800023403,0.5953430924062214,8.957804716425642,2.8334979553802073,12847.395714285714,36837.48142857143
2025-07-31,TikTok,1713351,25082,14668.65,41876.0,0.014639148662474882,0.5848277649310262,8.561380592768208,2.854795771935386,13589.698571428571,39116.23428571429
2025-08-01,TikTok,1393400,20532,11350.15,31410.32,0.014735180134921774,0.5528029417494642,8.145650925793024,2.767392501420686,13119.465714285714,37354.20857142857
2025-08-02,TikTok,1564400,22905,14088.18,39504.57,0.014641396062388136,0.6150700720366732,9.005484530810534,2.8040932185704612,13446.237142857144,38153.095714285715
2025-08-03,TikTok,1700182,26315,12758.56,35232.4,0.015477754734493131,0.4848398251947558,7.504231899878954,2.7614715140266615,13260.777142857143,37549.91428571429
2025-08-04,TikTok,1461145,22042,12405.01,35311.58,0.015085429577488887,0.5627896742582343,8.489923997960503,2.846557963274516,13193.41857142857,37169.70857142857
2025-08-05,TikTok,1770454,26344,14788.460000000001,41997.840000000004,0.01487979919274943,0.5613597023990283,8.352919646599123,2.8399062512256177,13482.09,37985.14142857143
2025-08-06,TikTok,1565804,23302,11159.48,30280.55,0.014881811516639375,0.4789065316281864,7.126996737778164,2.713437364465011,13031.212857142857,36516.18
2025-08-07,TikTok,1539238,23715,11821.02,35591.159999999996,0.015406974100171644,0.49846173308032893,7.679787011495298,3.010836628311262,12624.408571428572,35618.345714285715
2025-08-08,TikTok,1389753,21920,10985.71,32464.43,0.0157725869273173,0.5011729014598539,7.904793153891375,2.95515082775715,12572.345714285717,35768.932857142856
2025-08-09,TikTok,1881746,29118,16057.75,47404.740000000005,0.015473926874296532,0.5514715983240607,8.533431185717944,2.9521408665597613,12853.712857142857,36897.52857142857
2025-08-10,TikTok,1513379,22490,12221.6,35469.12,0.014860785037984537,0.5434237438861717,8.07570344242916,2.9021666557570205,12777.004285714285,36931.345714285715
2025-08-11,TikTok,1604394,23016,14531.24,38158.07,0.014345603386699277,0.6313538408063956,9.057151796877823,2.625933506018757,13080.75142857143,37337.98714285714
2025-08-12,TikTok,1370597,20757,11255.45,34468.89,0.015144495427904775,0.5422483981307511,8.212078386279847,3.0624177620619344,12576.035714285714,36262.422857142854
2025-08-13,TikTok,1595513,24112,9735.539999999999,27350.620000000003,0.015112380782857928,0.4037632714001327,6.101824303531214,2.8093582893193396,12372.615714285714,35843.861428571436
2025-08-14,TikTok,1211457,18053,9602.3,26076.86,0.014901890863646006,0.5318949759042818,7.92624088184723,2.7156889495225105,12055.655714285715,34484.67571428572
2025-08-15,TikTok,1608255,23691,10273.220000000001,27227.449999999997,0.014730872902618056,0.43363386940188264,6.38780541642961,2.6503326123649638,11953.871428571429,33736.53571428572
2025-08-16,TikTok,1580144,24220,13103.79,39692.16,0.015327716967567512,0.5410317919075145,8.292782176814265,3.029059531631688,11531.877142857145,32634.73857142857
2025-08-17,TikTok,1485591,22773,10569.45,30217.87,0.015329252802420047,0.4641219865630352,7.114643263186166,2.8589822554626774,11295.855714285715,31884.56
2025-08-18,TikTok,1258750,18932,9087.12,27699.649999999998,0.015040317775571002,0.4799873230509191,7.219161866931479,3.048232003098891,10518.124285714284,30390.5
2025-08-19,TikTok,1444683,21790,11804.92,34046.82,0.015082893617492557,0.5417586048646168,8.171287403534201,2.884121196924672,10596.619999999999,30330.204285714284
2025-08-20,TikTok,1498384,22731,12245.19,34807.01,0.01517034351674871,0.5387000131978356,8.17226425268823,2.8425046895964865,10955.141428571429,31395.402857142857
2025-08-21,TikTok,1459730,22037,12138.32,34699.65,0.0150966274585026,0.55081544674865,8.315455597953045,2.8586863750502545,11317.429999999998,32627.23
2025-08-22,TikTok,1561090,24264,11428.189999999999,32985.869999999995,0.01554298599055788,0.4709936531486976,7.320647752531883,2.8863599572635734,11482.425714285713,33449.86142857142
2025-08-23,TikTok,1657118,24988,14153.4,40926.18,0.015079191705116957,0.5664078757803745,8.540972942180339,2.8916147356818858,11632.369999999999,33626.15
2025-08-24,TikTok,1412766,20822,11148.23,32270.559999999998,0.014738463411492066,0.5354063010277591,7.891066177979934,2.8946801420494555,11715.052857142859,33919.39142857143
2025-08-25,TikTok,1324982,19831,11870.89,33878.58,0.014966995778055853,0.5986026927537693,8.959283975178531,2.853920809644433,12112.734285714285,34802.095714285715
2025-08-26,TikTok,1487367,21501,10105.19,28967.11,0.014455746295299008,0.4699869773498907,6.794012506664461,2.8665576797665357,11869.915714285715,34076.422857142854
2025-08-27,TikTok,1530789,23221,12947.93,36592.18,0.015169301582386599,0.5575957107790362,8.458337497852416,2.826102705220062,11970.307142857142,34331.44714285714
2025-08-28,TikTok,1543554,23634,12629.8,36262.96,0.015311417676349515,0.5343911314208344,8.18228581572138,2.8712220304359533,12040.518571428573,34554.777142857136
2025-08-29,TikTok,1541778,23503,11761.61,32025.78,0.015244088318811138,0.5004301578521891,7.6286015236953695,2.7229078331963055,12088.15,34417.62142857143
2025-08-30,TikTok,1361530,20318,11392.630000000001,32537.76,0.014922917600052881,0.5607161137907275,8.367520363120903,2.856035875824985,11693.754285714285,33219.275714285715
2025-08-31,TikTok,1912886,28930,13683.22,38267.04,0.015123744959187323,0.4729768406498444,7.15318110959043,2.7966399721702935,12055.895714285713,34075.91571428571
2025-09-01,TikTok,1706434,24802,13343.68,36648.35,0.014534403322953011,0.5380082251431336,7.819628535296413,2.7464949699033547,12266.294285714286,34471.59714285714
2025-09-02,TikTok,1336778,19984,10516.25,28502.48,0.014949378281210493,0.5262334867894315,7.8668634582555965,2.710327350528943,12325.017142857143,34405.22142857143
2025-09-03,TikTok,1570007,22897,13544.74,39124.85,0.01458401140886633,0.5915508581910294,8.62718446478264,2.8885641215704396,12410.275714285714,34767.03142857143
